audio,duration,sentence,was Ok?,status
01-201001-172058_bem_fb0_elicit_13.wav,9.9825,janet ati nga filya batila pasho mulenge epaye ulyeko kwena wabepa iwe enda tumone nga cinecine,TRUE,
01-201001-172058_bem_fb0_elicit_14.wav,7.623,joni te bufi ndekubepa tuleya uyemona kabili eco naishila ukuti wise ucimone,TRUE,
01-201001-172058_bem_fb0_elicit_15.wav,4.7870625,joni atangila pantanshi ku kuyalanga janet icitukutuku cakwe,TRUE,
01-201001-172058_bem_fb0_elicit_16.wav,9.1430625,kuti cilia bafikapo janet akumbatila joni ati mwabombeni pa kushita icintu cacindame fi bushe ushitile kwi dali,TRUE,
01-201001-172058_bem_fb0_elicit_17.wav,4.8778125,joni ati nashita ku kasungu tubomba nako ku maini,TRUE,
01-201001-172058_bem_fb0_elicit_18.wav,8.07675,janet na joni bati bapwe ukutambe citukutuku babwelela ku yadi baingila na mu nganda,TRUE,
01-201001-172058_bem_fb0_elicit_19.wav,3.35775,cilya janet ati aletabataba pa kuti anaye ubwali,TRUE,
01-201001-172058_bem_fb0_elicit_20.wav,7.9633125,joni amulesha ati kwena nga ulefwaya ukupekanya icakulya ine nafuma pa kulya nombaline,TRUE,
01-201001-172058_bem_fb0_elicit_21.wav,4.08375,kuno njishile ku kukuletela uto mu cola bula,TRUE,
01-201001-172058_bem_fb0_elicit_22.wav,8.938875,bati bekale panono joni kabili asosa ati ni shani mune ubulendo bwesu ubwa kuya ku kumona abafyashi bobe ku lusaka,TRUE,
01-201001-172058_bem_fb0_elicit_23.wav,5.3315625,ine mpekenye ukuti tukeme pali citatu ufwile ukulomba lusa ku basungu bobe,TRUE,
01-201001-172058_bem_fb0_elicit_24.wav,10.7765625,ufwile walomba ulusa lelo line pakuti mailo pali cibili walaipekanya pali citatu nishi lwapya,TRUE,
01-201001-172058_bem_fb0_elicit_25.wav,5.9214375,janet ati ee cisuma kanshi nalacita umo mwine wasosela,TRUE,
01-201001-172058_bem_fb0_elicit_26.wav,5.036625,nga kanshi tukaya nanshi ku lusaka kwine lishitima atemwa ni motoka,TRUE,
01-201001-172058_bem_fb0_elicit_27.wav,9.6421875,joni natupangana na cibusa wandi umo ifi ukuti akatusendeko muli motoka wakwe pantu nao eko ali kuya pa bushiku bwine ubo,TRUE,
01-201001-172058_bem_fb0_elicit_28.wav,4.8778125,bacilli balelanda janet aumfwa kadona kakwe kamwita,TRUE,
01-201001-172058_bem_fb0_elicit_29.wav,1.72425,nao ayako ulubilo,FALSE,Verified
01-201001-172058_bem_fb0_elicit_30.wav,4.719,kadona nani ulya mulumendo muli nankwe munganda,TRUE,
01-201001-172058_bem_fb0_elicit_31.wav,3.9249375,janet  e mulumendo afwaya ukungupa,TRUE,
01-201001-172058_bem_fb0_elicit_32.wav,3.3804375,kadona oh kanshi cisuma bwelelamo,TRUE,
01-201001-172058_bem_fb0_elicit_33.wav,6.9650625,ine ndeti nalimo ni aba balumendo benda icendeende abaleta imilandu mpanga yonse,FALSE,Verified
01-201001-172058_bem_fb0_elicit_34.wav,9.34725,pa kubwela ku nganda janet asanga joni nasamuna icipica cakwe aletamba,TRUE,
01-201001-172058_bem_fb0_elicit_35.wav,8.9161875,cilya aingila joni ati nga kanshi iwe ici cipica cawame fi nani akukopele,TRUE,
01-201001-172058_bem_fb0_elicit_36.wav,6.171,janet nakopelwe ku royal art studio ku harare,TRUE,
01-201001-172058_bem_fb0_elicit_37.wav,6.2390625,nga wacitemwa leka nkuletele cimbi ica musango uyu wine eco usende,TRUE,
01-201001-172058_bem_fb0_elicit_38.wav,10.118625,awe aima ayaleta ne cikope ku kati ka nganda apela joni nao atemwa sana asantika no kusantika,TRUE,
01-201001-172058_bem_fb0_elicit_39.wav,9.5060625,talati abwelemo joni aibukisha cimbi ati yangu naendi nati ndabe bayama balefwaya sana ukukumona,TRUE,
01-201001-172058_bem_fb0_elicit_40.wav,8.303625,bushe mailo nga bakupela ulusa lwa kuleka incite kuti calinga nshita nshi pa kuyafikako,TRUE,
01-201001-172058_bem_fb0_elicit_41.wav,5.71725,wisakamana pa mulandu wa kwenda nkesakubuula pali motasaiko,TRUE,
01-201001-172058_bem_fb0_elicit_42.wav,5.1954375,janet cisuma kwena ukesambula nshita nshi,TRUE,
01-201001-172058_bem_fb0_elicit_43.wav,4.129125,joni faifi koloko kuti alinga nganshi,TRUE,
01-201001-172058_bem_fb0_elicit_44.wav,4.2425625,janet cisuma dear ukeshile apo pene,TRUE,
01-201001-172058_bem_fb0_elicit_45.wav,13.34025,paul na robin ababiye bakwa joni batile bashibwela ku ncito baisatesha ku bantu ukuti umunabo joni nashita icitukutuku icisuma sana,TRUE,
01-201001-172058_bem_fb0_elicit_46.wav,2.63175,pa kusanga joni talipo,TRUE,
01-201001-172058_bem_fb0_elicit_47.wav,3.4258125,imitima yabo te pa kusabasaba ukufwayo kucimona,TRUE,
01-201001-172058_bem_fb0_elicit_48.wav,6.5113125,ilyo bapitile kumwakwe cinecine basange fishilwa fya citukutuku pa lubansa,TRUE,
01-201001-172058_bem_fb0_elicit_49.wav,3.6526875,lyena bashinikisha no kuti cinecine nashita,TRUE,
01-200918-101707_bem_d31_elicit_0.wav,9.755625,elyo na ba chintu pamo nge ntungulushi ya ouy alisosa apabuta ukuti ena tasumina mu masambilisho ya scientology,TRUE,
01-200918-101707_bem_d31_elicit_1.wav,5.6491875,alilundapo ukuti teti shitishe shikulu yesu necintu icili conse,TRUE,
01-200918-101707_bem_d31_elicit_2.wav,5.218125,ukulatanda imipepele yabo ukupitila mukushitisha ifitabo,TRUE,
01-200918-101707_bem_d31_elicit_3.wav,9.664875,muku ilyo ena na philippa bafililwefye ukukana pafyo aya masambilisho ya scientology yali namaka pamisepela shesu,TRUE,
01-200918-101707_bem_d31_elicit_4.wav,4.6509375,ilyo kwali ukulanshanya nilyo twalandile pafitabo baleshitisha,TRUE,
01-200918-101707_bem_d31_elicit_5.wav,9.52875,calishibikwa apakalamba ukuti ifitabo ukufuma kuba mipepele imbi filaleta icifulunganya ku bena kristu mu mishi elyo na mumisumba,TRUE,
01-200918-101707_bem_d31_elicit_6.wav,10.027875,nefyo balemba fikalakubula imisepela ishingi imitima shikambe nokufwaisha ukwishibilapo na fimbi palwa fisumino fyabo ne mikalile yabo,TRUE,
01-200918-101707_bem_d31_elicit_7.wav,8.575875,nga shashininwa shikatetekela ukuti takwaba lesa umo lelo baba abengi nalimo amakana na makana,TRUE,
01-200918-101707_bem_d31_elicit_8.wav,8.1675,nga cakuti shalyamba ukutontonkanya ukuti yesu ecibusa icacilapo shikalatila ron hubbard ecibusafye cacilapo,TRUE,
01-200918-101707_bem_d31_elicit_9.wav,7.123875,shikalatontonkanya ati bashitata na banamayo bonse balibafye bwino elyo nepusukilo talikwete cinto,TRUE,
01-200918-101707_bem_d31_elicit_10.wav,9.801,shikaalukila ku fitabo fya scientology mukufwaya icishinka icipingo cikasanguka icafye mu menso shaiko,TRUE,
01-200918-101707_bem_d31_elicit_11.wav,1.54275,nomba ilipusho likalamba,TRUE,
01-200918-101707_bem_d31_elicit_12.wav,9.846375,kuti twacita shani nge ntungulushi mu filonganino fya ku christian brethren nangu nge filonganino fya evangelical church,TRUE,
01-200918-101707_bem_d31_elicit_13.wav,5.082,ilyo imisepela shesu shilefwaya ukunkanshiwa ilyo kuli aya maseminars,TRUE,
01-200918-101707_bem_d31_elicit_14.wav,1.497375,bushe tubasuminishe,TRUE,
01-200918-101707_bem_d31_elicit_15.wav,1.406625,bushe tubasoke,TRUE,
01-200918-101707_bem_d31_elicit_16.wav,2.2460625,bushe tubakanye ukusangwako,TRUE,
01-200918-101707_bem_d31_elicit_17.wav,6.08025,ubusuko ubuli bonse ubwawamisha mukumona kwenu twapapata tulembeleni mukwangufyanya,TRUE,
01-200918-101707_bem_d31_elicit_18.wav,6.2390625,amatontonkanyo yenu pali uyu mulandu yakatwafwa ukulemba ilyashi lya kulekeleshako pali uyu mulandu,TRUE,
01-200918-101707_bem_d31_elicit_19.wav,5.6265,elyo mwilaba ukulondolola umulandu mwapelela amasuko yenu ukufuma mucipingo,TRUE,
01-200918-101707_bem_d31_elicit_20.wav,3.72075,pali uyu mutwe twakulakwata amalyashi ayalekana lekana,TRUE,
01-200918-101707_bem_d31_elicit_21.wav,6.488625,pa mulandu wa ncende inono tatwakulabwekeshapo fyonse ifyo muntu engabelenga mu manewspapers yambi,TRUE,
01-200918-101707_bem_d31_elicit_22.wav,8.8254375,lelo twakulalanda pa malyashi ayakulatulenga ukupepelana no kupepelako bambi kunse ya zambia nangula imilimo yakwa lesa imo,TRUE,
01-200918-101707_bem_d31_elicit_23.wav,4.7870625,nga cakuti namukwata amalyashi pa maconferences ili no kubako,TRUE,
01-200918-101707_bem_d31_elicit_24.wav,1.2705,amasambililo,TRUE,
01-200918-101707_bem_d31_elicit_25.wav,1.860375,ifitabo fipya,TRUE,
01-200918-101707_bem_d31_elicit_26.wav,1.72425,inshita ya kupyungila,TRUE,
01-200918-101707_bem_d31_elicit_27.wav,1.7015625,amalyashi ukufuma mu bible school,TRUE,
01-200918-101707_bem_d31_elicit_28.wav,2.2460625,nangula fimbi ifikumine abengi,TRUE,
01-200918-101707_bem_d31_elicit_29.wav,1.9284375,twapapata twishibisheni,TRUE,
01-200918-101707_bem_d31_elicit_30.wav,11.88825,abena kristu abafuma mu northern province luapula na mu mikoti babombele ca pamo imyaka fifteen mu kupilibula icipingo cakwa lesa mu cibemba ndakai,TRUE,
01-200918-101707_bem_d31_elicit_31.wav,6.2844375,aba bible society baprintile cipingo cipya kale mu two thousand and three,TRUE,
01-200918-101707_bem_d31_elicit_32.wav,6.8743125,amatranslators ca pamo na mareviewers balefwaya ukupwishishisha umulimo onse ukushinta pa twenty ten,TRUE,
01-200918-101707_bem_d31_elicit_33.wav,2.45025,natubafwe ukupitila mu kubapepelako,TRUE,
01-200918-101707_bem_d31_elicit_34.wav,3.1081875,elyo kuti cawama ukubakoselesha pantu mulimo uwakosa,TRUE,
01-200918-101707_bem_d31_elicit_35.wav,2.178,ukupekanya imilimo ya misepela,TRUE,
01-200918-101707_bem_d31_elicit_36.wav,5.808,nga cakuti abantu balefwayo kufikilisha mapange yabo mu bwikalo cikankala ukuteyanya bwino,TRUE,
01-200918-101707_bem_d31_elicit_37.wav,3.0174375,ifi efyo cilingile ukuba na mu milimo ya misepela,TRUE,
01-200918-101707_bem_d31_elicit_38.wav,6.579375,abantu abatungilile milimo ya misepela balingo kubikako amono kukuteyanya,TRUE,
01-200918-101707_bem_d31_elicit_39.wav,4.2425625,cintu icikankala ukubika mu mapepo ifintu ifikumine misepela,TRUE,
01-200918-101707_bem_d31_elicit_40.wav,5.944125,panshita ya kupekanya cilingile ukutontonkanya pa fintu ifyaba ngefi,TRUE,
01-200918-101707_bem_d31_elicit_41.wav,3.9249375,pakubala cikankala ukwishibo kuti fintu balepekanya fya misepela,TRUE,
01-200918-101707_bem_d31_elicit_42.wav,8.1901875,ukupekanyakwa milimo ya misepela takulingile ukupalana no kuteyanya kwa milimo imbi iyaba palukuta,TRUE,
01-200918-101707_bem_d31_elicit_43.wav,7.1919375,ica cibili imilimo ya misepela ilingile ya bamo kubomfya kwa mubili amatontonkanyo pamo no mupashi,TRUE,
01-200918-101707_bem_d31_elicit_44.wav,3.4258125,iyi milimo ilingile ukusalapule mibili ya misepela,TRUE,
01-200918-101707_bem_d31_elicit_45.wav,5.8306875,umuntu alinga kusalapulwa mu matontonkanyo ilintu acili umusepela,TRUE,
01-200918-101707_bem_d31_elicit_46.wav,8.031375,ukusalapule misepela ukufika kukwishiba lesa e cintu icilingile ukuba mu mano pa kuteyanye milimo ya misepela,TRUE,
01-200918-101707_bem_d31_elicit_47.wav,5.308875,ica citatu pakuti uyu milimo ufikilishe amapange icebo cakwa lesa cilingile ukubamo,TRUE,
01-200918-101707_bem_d31_elicit_48.wav,7.986,amalembo ya mushilo yalikwata fyonse ifyo imisepela ikabila pakuti bekale imyeo yakutemwa lesa,TRUE,
01-200918-101707_bem_d31_elicit_49.wav,6.26175,imisepela yabo bantu abampomfu kabili abasupilo kwishiba ifi fintu,FALSE,Verified
01-200918-072441_bem_d31_elicit_0.wav,7.8271875,bushe nga cakuti shikulu atwita mukumubombela kuti twaipela kukumukonka ukusha bwikashi bwesu ubusuma,TRUE,
01-200918-072441_bem_d31_elicit_1.wav,2.404875,bushe twasumina ukupita mu fyayafya,TRUE,
01-200918-072441_bem_d31_elicit_2.wav,5.35425,ifintu fyaba mu busambi efilumbulwa mu mbila nsuma yakwa marko,TRUE,
01-200918-072441_bem_d31_elicit_3.wav,9.438,lipepo lyandi ukutila ilintu tulesambilila iyi mbila nsuma shikulu kuti atulengo kumukonka ukupitila mwi senge lyakwe,TRUE,
01-200918-072441_bem_d31_elicit_4.wav,6.1483125,kale sana abantu balenwa bwalwa nangu mwangashi mu nshita shalinga,FALSE,Verified
01-200918-072441_bem_d31_elicit_5.wav,14.1343125,ilingi line balenwa pa mulandu wa kuti lutambi lwabo nangu pa kupepa inshita ya kulobolola pa kupepele mfula pa bwinga nangu pa cililo,TRUE,
01-200918-072441_bem_d31_elicit_6.wav,3.7434375,shino nshiku mikalile yesu naipusana sana,TRUE,
01-200918-072441_bem_d31_elicit_7.wav,2.041875,uuli onse kuti anwa,TRUE,
01-200918-072441_bem_d31_elicit_8.wav,4.719,abengi banwa lyonse ilyo batemwa kabili banwa ukulingana ne fyo balefwaya,TRUE,
01-200918-072441_bem_d31_elicit_9.wav,5.082,bamo balasosa no kutila teti bakwate insansa nga tabalenwa,TRUE,
01-200918-072441_bem_d31_elicit_10.wav,5.308875,bamo baleshiba ukuti balenwa ukucilapo lelo bafilwo kuleka,TRUE,
01-200918-072441_bem_d31_elicit_11.wav,4.44675,aka katabo kalembelwa bena,TRUE,
01-200918-072441_bem_d31_elicit_12.wav,2.132625,bushe ulupapulo cinshi,TRUE,
01-200918-072441_bem_d31_elicit_13.wav,7.1919375,ulupapulo fikomo na mafunde yatungulula abekala calo no tubungwe twa bantu,TRUE,
01-200918-072441_bem_d31_elicit_14.wav,3.221625,ulupapulo e funde likalamba ilya calo,TRUE,
01-200918-072441_bem_d31_elicit_15.wav,9.029625,ulupapulo lusuma lupakamisha no kucingilila insambu no buntungwa bwa bekala calo,TRUE,
01-200918-072441_bem_d31_elicit_16.wav,8.5305,imitekele isuma yaba mumafunde ya lupapulo ulucingilila insambu no buntungwa bwa bekala calo,TRUE,
01-200918-072441_bem_d31_elicit_17.wav,3.72075,nga kanshi ulupapulo lwa cilonganino cinshi,TRUE,
01-200918-072441_bem_d31_elicit_18.wav,6.488625,pakwasuka ili lipusho natweshe ukulondolola icilonganino atemwa ulukuta lwakwa kristu,TRUE,
01-200918-072441_bem_d31_elicit_19.wav,10.8219375,icilonganino libumba lya bantu abaitwa ukufuma mu calo abatetekela no kupokelela yesu kristu mu myeo yabo nga mupusushi kabili shikulu wabo,TRUE,
01-200918-072441_bem_d31_elicit_20.wav,8.938875,ili line bumba e lukuta lwakwa kristu kabili ecilonganilo cakwe atiile cikakulwa pali wene,TRUE,
01-200918-072441_bem_d31_elicit_21.wav,10.8673125,bonse aba balitetekela yesu kristu ukuti mwana wakwa lesa uwafwilile pa membu shabo no kwima kubafwa panuma ya nshiku shitatu,TRUE,
01-200918-072441_bem_d31_elicit_22.wav,11.88825,icilonganino atemwa ulukuta lwakwa kristu libumba lya bantu abafyalwa cipya cipya nokufyalwa kwa ku mulu na mupanshi wa mushilo,TRUE,
01-200918-072441_bem_d31_elicit_23.wav,16.9929375,icilonganino atemwa ulukuta lwakwa kristu libumba lya balubulwa no mulopa wakwa kristu ilyo bamutetekele no kumupokelela mu myeo yabo ili bumba lilifye mpanga yonse nangu tatulelimona na menso,TRUE,
01-200918-072441_bem_d31_elicit_24.wav,3.493875,intuntuko ya ici cilonganino ni lesa mukulu,TRUE,
01-200918-072441_bem_d31_elicit_25.wav,10.25475,tecakwelenganya na mano ya muntunse awe kristu yesu umwine ewacitampile elibwe cakulwapo,TRUE,
01-200918-072441_bem_d31_elicit_26.wav,3.766125,ici cilonganino cafwelwe pa bushiku bwa pentekoste,TRUE,
01-200918-072441_bem_d31_elicit_27.wav,7.6456875,kabili cicili cile kulwa mpaka shikulu akese mulwelele elyo cikapwililika,TRUE,
01-200918-072441_bem_d31_elicit_28.wav,2.495625,eico kristu e mwine kabili,TRUE,
01-200918-072441_bem_d31_elicit_29.wav,10.8219375,mwebatemwikwa apo shikulu yesu kristu e mwine kabili e mutwe wa cilonganino alikwata amaka ne nsambu yakucita icili conse mukati ka cilonganino,TRUE,
01-200918-072441_bem_d31_elicit_30.wav,7.940625,cacine na nomba line shikulu acili alebomba mukati ka cilonganino cakwe na mupashi wamushilo,TRUE,
01-200918-072441_bem_d31_elicit_31.wav,7.6003125,mu cebo cakwa lesa tulemonamo ifikope ifitwafwako ukulondolola icilonganino pamo ngefi,TRUE,
01-200918-072441_bem_d31_elicit_32.wav,1.90575,mubili wakwa kristu,TRUE,
01-200918-072441_bem_d31_elicit_33.wav,7.89525,mu bena efeso umubili umoneka uwalambatila no kwampana capamo no mutwe,TRUE,
01-200918-072441_bem_d31_elicit_34.wav,7.6003125,mu bena kolose umubili upwililika mu mutwe bu umo bulemoneka apabuta tutu,TRUE,
01-200918-072441_bem_d31_elicit_35.wav,3.72075,umutwe no mubili fili cimo kabili ca pamo,TRUE,
01-200918-072441_bem_d31_elicit_36.wav,2.63175,tekuti uumutweupatulwe ku mubili,TRUE,
01-200918-072441_bem_d31_elicit_37.wav,5.762625,icilonganino ngacapatuka ku mutwe ninshi cafwa tekuti cibe ica mweo nakalya,TRUE,
01-200918-072441_bem_d31_elicit_38.wav,9.9825,umutwe e mweo waciko ne ntulo ya cakulya caciko nakabili katungulula wa ciko,TRUE,
01-200918-072441_bem_d31_elicit_39.wav,8.5078125,nangula tulemona bu umo mu cilonganino lelo muli ukulekana kwa milimo ya cila cilundwa,TRUE,
01-200918-072441_bem_d31_elicit_40.wav,11.3664375,ukupitila mufilundwa fya mubili wakwe icilonganino icimunakila kristu umutwe alanda na bantu pano calo,TRUE,
01-200918-072441_bem_d31_elicit_41.wav,10.1866875,icilonganino apa pantu cileitwa tempele ilya shila umo lesa ekala mu mupashi,TRUE,
01-200918-072441_bem_d31_elicit_42.wav,2.0645625,kalenga wa liko ni lesa,TRUE,
01-200918-072441_bem_d31_elicit_43.wav,1.7469375,e ntulo wa liko,TRUE,
01-200918-072441_bem_d31_elicit_44.wav,1.9284375,kristu yesu ekakula,TRUE,
01-200918-072441_bem_d31_elicit_45.wav,4.8324375,kabili wene elibwe no mufula wa kukulapo,TRUE,
01-200918-072441_bem_d31_elicit_46.wav,5.671875,ni kristu wine elibwe lya patungi uku fyonse fyololokela,TRUE,
01-200918-072441_bem_d31_elicit_47.wav,6.6474375,muli aya malembo isambililo lilimo pa cikope ca cilonganino nge ng'anda yakwa lesa,TRUE,
01-200918-072441_bem_d31_elicit_48.wav,10.7765625,nipa milimo ne mibele ya mukati ka ng'anda ifyasuminishiwa nefishilingile mukati ka ng'anda yakwa lesa ifili mu cebo cakwa lesa,TRUE,
01-200918-072441_bem_d31_elicit_49.wav,2.4275625,ing'anda yakwa lesa ya mushilo,TRUE,
01-180101-044203_bem_d31_elicit_0.wav,10.5950625,ukupilibuka kwa ici cintu mu nko shonse nakufika nomba na kukabanga aka calo ca zambia uko lesa alandile ukupitila mu ntungulushi shimo,TRUE,
01-180101-044203_bem_d31_elicit_1.wav,10.390875,bakafundisha ba cipingo elyo na baminshoni ukukwata umusonkano wa misepela,TRUE,
01-180101-044203_bem_d31_elicit_2.wav,14.4973125,uyu musonkano waliko ukutendeka pa twenty six th ukushinta pa thirty mu mweshi wa august two thousand and nine pa kasakalawe lodge ukwakolongene imisepela amakumi yasano,TRUE,
01-180101-044203_bem_d31_elicit_3.wav,8.6893125,elyo na bane ukufuma mu filonganino mutanda ifyaba mu ncende ya mpulungu  mbala elyo na musenga,TRUE,
01-180101-044203_bem_d31_elicit_4.wav,6.4205625,icintu cimo icakupapusha cakutila uyu musonkano wapekanishiwe mu kashita akanono,TRUE,
01-180101-044203_bem_d31_elicit_5.wav,14.5426875,lelo nangula cali ifyo twalimona insala ne cilaka ica cebo cakwa lesa mu myeo ya misepela ilyo yaleiteyanya iyiine na mukukolonganika kwa ndalama isho shingakwanisha,TRUE,
01-180101-044203_bem_d31_elicit_6.wav,12.1605,intungulushi ukufuma muli ifyo filonganino pamo na babomfi bamo bamo abaibimba mukubombela lesa abalalikwe ukufuma ku copperbelt,TRUE,
01-180101-044203_bem_d31_elicit_7.wav,5.5584375,elyo na ku northern province babombele capamo mukufikilisha ifyatantikwe,TRUE,
01-180101-044203_bem_d31_elicit_8.wav,2.2460625,ukutendeka kwa musonkano,TRUE,
01-180101-044203_bem_d31_elicit_9.wav,7.7364375,ubushiku bwakufika bwali ubwansansa nganshi pamulandu wakuti misepela iyinonofye eyaishibene,TRUE,
01-180101-044203_bem_d31_elicit_10.wav,11.298375,bonse tabaishibe bwino bwino finshi fyakulacitika muli uku kulongana pantu abengi ewali umuku wantanshi ukusangwa kukulongana kwa uyu musango,TRUE,
01-180101-044203_bem_d31_elicit_11.wav,9.52875,basungilwe mu miputule iikalamba na panuma yakulembesha amashina yabo yali ni nshita yakulya ica mulalilo,TRUE,
01-180101-044203_bem_d31_elicit_12.wav,12.5915625,iciputulwa ca cilya cungulo bushiku caiswilemo inyimbo shakulumbanya elyo nokushinshimuana ukupeela ulya musonkano kuli lesa,TRUE,
01-180101-044203_bem_d31_elicit_13.wav,7.1011875,elyo kabili bonse abasangilweko kuli uku kulongana bapeelwe ifipope ifyakukonka muli uku kulongana,TRUE,
01-180101-044203_bem_d31_elicit_14.wav,6.80625,namukulekelesha twapokelele icebo ca cikoseleshi ukufuma kuli bamuninefwe ba lukama,TRUE,
01-180101-044203_bem_d31_elicit_15.wav,2.63175,ima ubengeshime,TRUE,
01-180101-044203_bem_d31_elicit_16.wav,8.712,lucelocelo twalekwata ima ubengeshime umo imisepela iyingi yalekansha ifilundwa fya mibili shaiko,TRUE,
01-180101-044203_bem_d31_elicit_17.wav,10.027875,caishile ishibikwa ukuti imisepela iyingi tayale kansha imibili yaiko ku ng'anda lelo ici cabapeele icikoseleshi cakutendeka,TRUE,
01-180101-044203_bem_d31_elicit_18.wav,2.541,ukusambilila ukufuma mu malembo,TRUE,
01-180101-044203_bem_d31_elicit_19.wav,5.762625,panumafye ya ima ubengeshime twaleya mukusambilila mu cebo,TRUE,
01-180101-044203_bem_d31_elicit_20.wav,9.211125,ici cali icansansa nganshi pantu mukulonganafye konse kwashintilile palli one yoane chapter one verse one to four,TRUE,
